source ID,source name,source ref,source type,mapping type,target ID,target name,target ref,target type,mapping description,STIX ID,created,last modified
M1031,Network Intrusion Prevention,course-of-action--12241367-a8b7-49b4-b86e-2236901ba50c,mitigation,mitigates,T1071.003,Mail Protocols,attack-pattern--54b4c251-1f0e-4eba-ba6b-dbc7a6f6f06b,technique,Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary malware can be used to mitigate activity at the network level. ,relationship--78b31fa7-10ef-4c28-888e-71da978e9e81,15 March 2020,28 April 2025
M1031,Network Intrusion Prevention,course-of-action--12241367-a8b7-49b4-b86e-2236901ba50c,mitigation,mitigates,T1204.004,Malicious Copy and Paste,attack-pattern--e261a979-f354-41a8-963e-6cadac27c4bf,technique,"If a link is being requested by a user, network intrusion prevention systems and systems designed to scan and remove malicious downloads can be used to block activity. ",relationship--78effe60-8ebb-44d1-9b3f-681dd847041e,18 March 2025,16 April 2025
M1031,Network Intrusion Prevention,course-of-action--12241367-a8b7-49b4-b86e-2236901ba50c,mitigation,mitigates,T1204.003,Malicious Image,attack-pattern--b0c74ef9-c61e-4986-88cb-78da98a355ec,technique,Network prevention intrusion systems and systems designed to scan and remove malicious downloads can be used to block activity.,relationship--7fa20508-8d9f-4070-8e8b-b71eefade05f,30 March 2021,28 April 2025
M1031,Network Intrusion Prevention,course-of-action--12241367-a8b7-49b4-b86e-2236901ba50c,mitigation,mitigates,T1204.001,Malicious Link,attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9,technique,"If a link is being visited by a user, network intrusion prevention systems and systems designed to scan and remove malicious downloads can be used to block activity.",relationship--7194f06c-abd5-4ff8-ad95-2449adaa4c13,11 March 2020,28 April 2025
M1031,Network Intrusion Prevention,course-of-action--12241367-a8b7-49b4-b86e-2236901ba50c,mitigation,mitigates,T1104,Multi-Stage Channels,attack-pattern--84e02621-8fdf-470f-bd58-993bb6a89d91,technique,Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary malware can be used to mitigate activity at the network level.,relationship--3a348ba8-5608-4e9b-a180-f66cfad9896e,21 June 2019,28 April 2025
M1031,Network Intrusion Prevention,course-of-action--12241367-a8b7-49b4-b86e-2236901ba50c,mitigation,mitigates,T1602.002,Network Device Configuration Dump,attack-pattern--52759bf1-fe12-4052-ace6-c5b0cf7dd7fd,technique,Configure intrusion prevention devices to detect SNMP queries and commands from unauthorized sources. Create signatures to detect Smart Install (SMI) usage from sources other than trusted director.(Citation: US-CERT TA18-106A Network Infrastructure Devices 2018),relationship--9160a38d-799b-431d-a5d1-a9b4099ab8b1,20 October 2020,16 April 2025
M1031,Network Intrusion Prevention,course-of-action--12241367-a8b7-49b4-b86e-2236901ba50c,mitigation,mitigates,T1046,Network Service Discovery,attack-pattern--e3a12395-188d-4051-9a16-ea8e14d07b88,technique,Use network intrusion detection/prevention systems to detect and prevent remote service scans.,relationship--651225d6-5454-4c44-8d62-776bd7ddaed2,25 June 2019,28 April 2025
M1031,Network Intrusion Prevention,course-of-action--12241367-a8b7-49b4-b86e-2236901ba50c,mitigation,mitigates,T1095,Non-Application Layer Protocol,attack-pattern--c21d5a77-d422-4a69-acd7-2c53c1faa34b,technique,Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary malware can be used to mitigate activity at the network level.,relationship--418bde38-35eb-44bc-a454-ad7d2918bda5,21 June 2019,28 April 2025
M1031,Network Intrusion Prevention,course-of-action--12241367-a8b7-49b4-b86e-2236901ba50c,mitigation,mitigates,T1132.002,Non-Standard Encoding,attack-pattern--d467bc38-284b-4a00-96ac-125f447799fc,technique,"Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary malware can be used to mitigate activity at the network level. Signatures are often for unique indicators within protocols and may be based on the specific obfuscation technique used by a particular adversary or tool, and will likely be different across various malware families and versions. Adversaries will likely change tool C2 signatures over time or construct protocols in such a way as to avoid detection by common defensive tools.",relationship--f8e6711c-de3d-4c9f-a255-96fa7719e0a4,14 March 2020,28 April 2025
M1031,Network Intrusion Prevention,course-of-action--12241367-a8b7-49b4-b86e-2236901ba50c,mitigation,mitigates,T1571,Non-Standard Port,attack-pattern--b18eae87-b469-4e14-b454-b171b416bc18,technique,Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary malware can be used to mitigate activity at the network level.,relationship--f07b76ab-6e72-4112-bc23-3b64b50131f0,14 March 2020,28 April 2025
M1031,Network Intrusion Prevention,course-of-action--12241367-a8b7-49b4-b86e-2236901ba50c,mitigation,mitigates,T1102.003,One-Way Communication,attack-pattern--9c99724c-a483-4d60-ad9d-7f004e42e8e8,technique,Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary malware can be used to mitigate activity at the network level.,relationship--cb55e462-8b1d-4916-8f69-087538d0d209,14 March 2020,28 April 2025
M1031,Network Intrusion Prevention,course-of-action--12241367-a8b7-49b4-b86e-2236901ba50c,mitigation,mitigates,T1566,Phishing,attack-pattern--a62a8db3-f23a-4d8f-afd6-9dbc77e7813b,technique,Network intrusion prevention systems and systems designed to scan and remove malicious email attachments or links can be used to block activity.,relationship--76588f90-79b8-4a61-ae07-3321393e5707,02 March 2020,28 April 2025
M1031,Network Intrusion Prevention,course-of-action--12241367-a8b7-49b4-b86e-2236901ba50c,mitigation,mitigates,T1572,Protocol Tunneling,attack-pattern--4fe28b27-b13c-453e-a386-c2ef362a573b,technique,Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary malware can be used to mitigate activity at the network level. ,relationship--17639fa3-3f77-4481-b24f-9df82fcbf324,15 March 2020,28 April 2025
M1031,Network Intrusion Prevention,course-of-action--12241367-a8b7-49b4-b86e-2236901ba50c,mitigation,mitigates,T1001.003,Protocol or Service Impersonation,attack-pattern--c325b232-d5bc-4dde-a3ec-71f3db9e8adc,technique,Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary malware can be used to mitigate some obfuscation activity at the network level.,relationship--c64b3644-a838-4ed3-a6f3-fc770637b009,15 March 2020,28 April 2025
M1031,Network Intrusion Prevention,course-of-action--12241367-a8b7-49b4-b86e-2236901ba50c,mitigation,mitigates,T1090,Proxy,attack-pattern--731f4f55-b6d0-41d1-a7a9-072a66389aea,technique,"Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary malware can be used to mitigate activity at the network level. Signatures are often for unique indicators within protocols and may be based on the specific C2 protocol used by a particular adversary or tool, and will likely be different across various malware families and versions. Adversaries will likely change tool C2 signatures over time or construct protocols in such a way as to avoid detection by common defensive tools. (Citation: University of Birmingham C2)",relationship--d50b5687-ea69-40f9-86f3-eecd7e015bac,14 June 2019,28 April 2025
M1031,Network Intrusion Prevention,course-of-action--12241367-a8b7-49b4-b86e-2236901ba50c,mitigation,mitigates,T1071.005,Publish/Subscribe Protocols,attack-pattern--241f9ea8-f6ae-4f38-92f5-cef5b7e539dd,technique,Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary malware can be used to mitigate activity at the network level.,relationship--f45923c0-e2eb-463b-97bd-4197384f24e1,28 August 2024,16 April 2025
M1031,Network Intrusion Prevention,course-of-action--12241367-a8b7-49b4-b86e-2236901ba50c,mitigation,mitigates,T1542.004,ROMMONkit,attack-pattern--a6557c75-798f-42e4-be70-ab4502e0a3bc,technique,"Network intrusion detection and prevention systems that use network signatures to identify traffic for specific protocols, such as TFTP, can be used to mitigate activity at the network level. Signatures are often for unique indicators within protocols and may be based on the specific technique used by a particular adversary or tool, and will likely be different across various network configurations.  ",relationship--e8dda697-0d9b-4c99-baa1-1d64f7dd5a02,20 October 2020,28 April 2025
M1031,Network Intrusion Prevention,course-of-action--12241367-a8b7-49b4-b86e-2236901ba50c,mitigation,mitigates,T1219,Remote Access Tools,attack-pattern--4061e78c-1284-44b4-9116-73e4ac3912f7,technique,Network intrusion detection and prevention systems that use network signatures may be able to prevent traffic to remote access services.,relationship--d5c70727-794c-4404-b30d-0d798a62ad64,21 June 2019,28 April 2025
M1031,Network Intrusion Prevention,course-of-action--12241367-a8b7-49b4-b86e-2236901ba50c,mitigation,mitigates,T1602.001,SNMP (MIB Dump),attack-pattern--ee7ff928-801c-4f34-8a99-3df965e581a5,technique,Configure intrusion prevention devices to detect SNMP queries and commands from unauthorized sources.(Citation: US-CERT-TA18-106A),relationship--95d846ca-5705-4a69-9d76-7d886ce86cec,19 October 2020,28 April 2025
M1031,Network Intrusion Prevention,course-of-action--12241367-a8b7-49b4-b86e-2236901ba50c,mitigation,mitigates,T1029,Scheduled Transfer,attack-pattern--4eeaf8a9-c86b-4954-a663-9555fb406466,technique,"Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary command and control infrastructure and malware can be used to mitigate activity at the network level. Signatures are often for unique indicators within protocols and may be based on the specific obfuscation technique used by a particular adversary or tool, and will likely be different across various malware families and versions. Adversaries will likely change tool command and control signatures over time or construct protocols in such a way to avoid detection by common defensive tools. (Citation: University of Birmingham C2)",relationship--9802575b-e7bf-417b-8c4e-cfa922e2792b,24 June 2019,28 April 2025
M1031,Network Intrusion Prevention,course-of-action--12241367-a8b7-49b4-b86e-2236901ba50c,mitigation,mitigates,T1566.001,Spearphishing Attachment,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597,technique,Network intrusion prevention systems and systems designed to scan and remove malicious email attachments can be used to block activity.,relationship--7a75d200-29f5-4f8a-b052-bcbe4e5ca236,02 March 2020,28 April 2025
M1031,Network Intrusion Prevention,course-of-action--12241367-a8b7-49b4-b86e-2236901ba50c,mitigation,mitigates,T1132.001,Standard Encoding,attack-pattern--04fd5427-79c7-44ea-ae13-11b24778ff1c,technique,"Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary malware can be used to mitigate activity at the network level. Signatures are often for unique indicators within protocols and may be based on the specific obfuscation technique used by a particular adversary or tool, and will likely be different across various malware families and versions. Adversaries will likely change tool C2 signatures over time or construct protocols in such a way as to avoid detection by common defensive tools.",relationship--f4d0878b-5e03-439b-84b4-3909a1962016,14 March 2020,28 April 2025
M1031,Network Intrusion Prevention,course-of-action--12241367-a8b7-49b4-b86e-2236901ba50c,mitigation,mitigates,T1001.002,Steganography,attack-pattern--eec23884-3fa1-4d8a-ac50-6f104d51e235,technique,Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary malware can be used to mitigate some obfuscation activity at the network level. ,relationship--c2097180-b02f-4ffc-b0a6-8e8bb899a551,15 March 2020,28 April 2025
